// W_1(k',q) for Xe_5p
// k'[keV]	q[keV]	W_1
1	9.32603	0.120415
1	10	0.0888349
1	10.7227	0.0636097
1	11.4976	0.0439994
1	12.3285	0.0291003
1	13.2194	0.0181458
1	14.1747	0.0105208
1	15.1991	0.00565411
1	16.2975	0.0029317
1	17.4753	0.00169583
1	18.7382	0.00131762
1	20.0923	0.00129032
1	21.5443	0.0012898
1	23.1013	0.00117646
1	24.7708	0.000946812
1	26.5609	0.000664803
1	28.4804	0.000402494
1	30.5386	0.000206204
1	32.7455	8.8311e-05
1	35.1119	3.56851e-05
1	37.6494	2.39371e-05
1	40.3702	2.96024e-05
1	43.2876	3.67754e-05
1	46.4159	3.83028e-05
1	49.7702	3.35667e-05
1	53.367	2.51893e-05
1	57.2237	1.63061e-05
1	61.3591	9.07376e-06
1	65.7933	4.31265e-06
1	70.548	1.82747e-06
1	75.6463	9.34571e-07
1	81.1131	8.95547e-07
1	86.9749	1.15123e-06
1	93.2603	1.38051e-06
1	100	1.45821e-06
1	107.227	1.38009e-06
1	114.976	1.19573e-06
1	123.285	9.64358e-07
1	132.194	7.32902e-07
1	141.747	5.29727e-07
1	151.991	3.66741e-07
1	162.975	2.44596e-07
1	174.753	1.57894e-07
1	187.382	9.90381e-08
1	200.923	6.0561e-08
1	215.443	3.62041e-08
1	231.013	2.12103e-08
1	247.708	1.22034e-08
1	265.609	6.90836e-09
1	284.804	3.85448e-09
1	305.386	2.12284e-09
1	327.455	1.15566e-09
1	351.119	6.2266e-10
1	376.494	3.32405e-10
1	403.702	1.76004e-10
1	432.876	9.25143e-11
1	464.159	4.83146e-11
1	497.702	2.50868e-11
1	533.67	1.29596e-11
1	572.237	6.66458e-12
1	613.591	3.41358e-12
1	657.933	1.74224e-12
1	705.48	8.86435e-13
1	756.463	4.49768e-13
1	811.131	2.27655e-13
1	869.749	1.14984e-13
1	932.603	5.79682e-14
1	1000	2.91762e-14
1.07227	1	0.00238905
1.07227	1.07227	0.00275082
1.07227	1.14976	0.00316901
1.07227	1.23285	0.00365337
1.07227	1.32194	0.00421587
1.07227	1.41747	0.00487161
1.07227	1.51991	0.00564004
1.07227	1.62975	0.00654708
1.07227	1.74753	0.00762834
1.07227	1.87382	0.00893449
1.07227	2.00923	0.0105397
1.07227	2.15443	0.0125556
1.07227	2.31013	0.0151521
1.07227	2.47708	0.0186536
1.07227	2.65609	0.0233877
1.07227	2.84804	0.0299931
1.07227	3.05386	0.0393391
1.07227	3.27455	0.0525904
1.07227	3.51119	0.0711626
1.07227	3.76494	0.0965121
1.07227	4.03702	0.129705
1.07227	4.32876	0.170743
1.07227	4.64159	0.217816
1.07227	4.97702	0.266846
1.07227	5.3367	0.311739
1.07227	5.72237	0.345612
1.07227	6.13591	0.362706
1.07227	6.57933	0.358419
1.07227	7.0548	0.326226
1.07227	7.56463	0.281575
1.07227	8.11131	0.231568
1.07227	8.69749	0.182589
1.07227	9.32603	0.138935
1.07227	10	0.102515
1.07227	10.7227	0.0734143
1.07227	11.4976	0.0507878
1.07227	12.3285	0.0335955
1.07227	13.2194	0.0209523
1.07227	14.1747	0.0121497
1.07227	15.1991	0.00652925
1.07227	16.2975	0.0033833
1.07227	17.4753	0.0019537
1.07227	18.7382	0.0015152
1.07227	20.0923	0.00148303
1.07227	21.5443	0.00148285
1.07227	23.1013	0.00135313
1.07227	24.7708	0.00108942
1.07227	26.5609	0.000765187
1.07227	28.4804	0.000463408
1.07227	30.5386	0.000237481
1.07227	32.7455	0.000101732
1.07227	35.1119	4.10976e-05
1.07227	37.6494	2.75303e-05
1.07227	40.3702	3.40278e-05
1.07227	43.2876	4.22787e-05
1.07227	46.4159	4.40431e-05
1.07227	49.7702	3.8603e-05
1.07227	53.367	2.8972e-05
1.07227	57.2237	1.87567e-05
1.07227	61.3591	1.04385e-05
1.07227	65.7933	4.96178e-06
1.07227	70.548	2.10263e-06
1.07227	75.6463	1.07499e-06
1.07227	81.1131	1.02966e-06
1.07227	86.9749	1.3235e-06
1.07227	93.2603	1.58713e-06
1.07227	100	1.67652e-06
1.07227	107.227	1.58675e-06
1.07227	114.976	1.37481e-06
1.07227	123.285	1.1088e-06
1.07227	132.194	8.42679e-07
1.07227	141.747	6.09075e-07
1.07227	151.991	4.21676e-07
1.07227	162.975	2.81235e-07
1.07227	174.753	1.81545e-07
1.07227	187.382	1.13873e-07
1.07227	200.923	6.96325e-08
1.07227	215.443	4.1627e-08
1.07227	231.013	2.43873e-08
1.07227	247.708	1.40312e-08
1.07227	265.609	7.9431e-09
1.07227	284.804	4.4318e-09
1.07227	305.386	2.44079e-09
1.07227	327.455	1.32875e-09
1.07227	351.119	7.15917e-10
1.07227	376.494	3.8219e-10
1.07227	403.702	2.02364e-10
1.07227	432.876	1.0637e-10
1.07227	464.159	5.55505e-11
1.07227	497.702	2.8844e-11
1.07227	533.67	1.49005e-11
1.07227	572.237	7.66269e-12
1.07227	613.591	3.92481e-12
1.07227	657.933	2.00316e-12
1.07227	705.48	1.01919e-12
1.07227	756.463	5.17126e-13
1.07227	811.131	2.61748e-13
1.07227	869.749	1.32204e-13
1.07227	932.603	6.66495e-14
1.07227	1000	3.35456e-14
1.14976	1	0.00272767
1.14976	1.07227	0.00314049
1.14976	1.14976	0.00361757
1.14976	1.23285	0.00416999
1.14976	1.32194	0.00481127
1.14976	1.41747	0.00555846
1.14976	1.51991	0.00643354
1.14976	1.62975	0.00746562
1.14976	1.74753	0.00869466
1.14976	1.87382	0.0101774
1.14976	2.00923	0.0119969
1.14976	2.15443	0.0142778
1.14976	2.31013	0.0172105
1.14976	2.47708	0.0211592
1.14976	2.65609	0.0264918
1.14976	2.84804	0.0339296
1.14976	3.05386	0.0444583
1.14976	3.27455	0.0594069
1.14976	3.51119	0.0804042
1.14976	3.76494	0.109146
1.14976	4.03702	0.146911
1.14976	4.32876	0.193781
1.14976	4.64159	0.247771
1.14976	4.97702	0.304265
1.14976	5.3367	0.356273
1.14976	5.72237	0.395819
1.14976	6.13591	0.416157
1.14976	6.57933	0.412153
1.14976	7.0548	0.375631
1.14976	7.56463	0.32455
1.14976	8.11131	0.267108
1.14976	8.69749	0.210717
1.14976	9.32603	0.160387
1.14976	10	0.118366
1.14976	10.7227	0.0847779
1.14976	11.4976	0.0586577
1.14976	12.3285	0.038808
1.14976	13.2194	0.0242082
1.14976	14.1747	0.01404
1.14976	15.1991	0.00754476
1.14976	16.2975	0.00390667
1.14976	17.4753	0.0022515
1.14976	18.7382	0.00174247
1.14976	20.0923	0.00170443
1.14976	21.5443	0.00170478
1.14976	23.1013	0.00155641
1.14976	24.7708	0.00125364
1.14976	26.5609	0.00088087
1.14976	28.4804	0.00053365
1.14976	30.5386	0.00027357
1.14976	32.7455	0.000117225
1.14976	35.1119	4.73427e-05
1.14976	37.6494	3.16644e-05
1.14976	40.3702	3.91133e-05
1.14976	43.2876	4.86049e-05
1.14976	46.4159	5.06443e-05
1.14976	49.7702	4.43965e-05
1.14976	53.367	3.33246e-05
1.14976	57.2237	2.15771e-05
1.14976	61.3591	1.20095e-05
1.14976	65.7933	5.70919e-06
1.14976	70.548	2.41947e-06
1.14976	75.6463	1.23658e-06
1.14976	81.1131	1.18387e-06
1.14976	86.9749	1.52153e-06
1.14976	93.2603	1.82465e-06
1.14976	100	1.9275e-06
1.14976	107.227	1.82434e-06
1.14976	114.976	1.58071e-06
1.14976	123.285	1.27487e-06
1.14976	132.194	9.68903e-07
1.14976	141.747	7.00312e-07
1.14976	151.991	4.84842e-07
1.14976	162.975	3.23364e-07
1.14976	174.753	2.0874e-07
1.14976	187.382	1.30931e-07
1.14976	200.923	8.00631e-08
1.14976	215.443	4.78625e-08
1.14976	231.013	2.80403e-08
1.14976	247.708	1.61329e-08
1.14976	265.609	9.13285e-09
1.14976	284.804	5.0956e-09
1.14976	305.386	2.80637e-09
1.14976	327.455	1.52777e-09
1.14976	351.119	8.23144e-10
1.14976	376.494	4.39432e-10
1.14976	403.702	2.32673e-10
1.14976	432.876	1.22301e-10
1.14976	464.159	6.38702e-11
1.14976	497.702	3.31638e-11
1.14976	533.67	1.71321e-11
1.14976	572.237	8.81029e-12
1.14976	613.591	4.51261e-12
1.14976	657.933	2.30316e-12
1.14976	705.48	1.17183e-12
1.14976	756.463	5.94571e-13
1.14976	811.131	3.00948e-13
1.14976	869.749	1.52003e-13
1.14976	932.603	7.6631e-14
1.14976	1000	3.85694e-14
1.23285	1	0.00311118
1.23285	1.07227	0.00358174
1.23285	1.14976	0.00412541
1.23285	1.23285	0.00475471
1.23285	1.32194	0.005485
1.23285	1.41747	0.00633539
1.23285	1.51991	0.00733064
1.23285	1.62975	0.0085034
1.23285	1.74753	0.00989839
1.23285	1.87382	0.0115788
1.23285	2.00923	0.0136373
1.23285	2.15443	0.0162128
1.23285	2.31013	0.0195172
1.23285	2.47708	0.0239584
1.23285	2.65609	0.029948
1.23285	2.84804	0.0382975
1.23285	3.05386	0.0501226
1.23285	3.27455	0.0669367
1.23285	3.51119	0.090613
1.23285	3.76494	0.123128
1.23285	4.03702	0.166018
1.23285	4.32876	0.219484
1.23285	4.64159	0.281369
1.23285	4.97702	0.346467
1.23285	5.3367	0.406767
1.23285	5.72237	0.453022
1.23285	6.13591	0.477309
1.23285	6.57933	0.473926
1.23285	7.0548	0.432596
1.23285	7.56463	0.374213
1.23285	8.11131	0.308245
1.23285	8.69749	0.243309
1.23285	9.32603	0.185261
1.23285	10	0.136753
1.23285	10.7227	0.0979636
1.23285	11.4976	0.0677924
1.23285	12.3285	0.0448609
1.23285	13.2194	0.0279903
1.23285	14.1747	0.0162367
1.23285	15.1991	0.00872476
1.23285	16.2975	0.00451393
1.23285	17.4753	0.00259563
1.23285	18.7382	0.00200391
1.23285	20.0923	0.00195876
1.23285	21.5443	0.00195988
1.23285	23.1013	0.00179034
1.23285	24.7708	0.00144281
1.23285	26.5609	0.00101423
1.23285	28.4804	0.000614683
1.23285	30.5386	0.000315234
1.23285	32.7455	0.000135124
1.23285	35.1119	5.45526e-05
1.23285	37.6494	3.64213e-05
1.23285	40.3702	4.49571e-05
1.23285	43.2876	5.58767e-05
1.23285	46.4159	5.82358e-05
1.23285	49.7702	5.10616e-05
1.23285	53.367	3.83335e-05
1.23285	57.2237	2.48236e-05
1.23285	61.3591	1.38182e-05
1.23285	65.7933	6.56992e-06
1.23285	70.548	2.7844e-06
1.23285	75.6463	1.42257e-06
1.23285	81.1131	1.36116e-06
1.23285	86.9749	1.74916e-06
1.23285	93.2603	2.0977e-06
1.23285	100	2.21604e-06
1.23285	107.227	2.09751e-06
1.23285	114.976	1.81744e-06
1.23285	123.285	1.46582e-06
1.23285	132.194	1.11404e-06
1.23285	141.747	8.0522e-07
1.23285	151.991	5.57474e-07
1.23285	162.975	3.71806e-07
1.23285	174.753	2.4001e-07
1.23285	187.382	1.50545e-07
1.23285	200.923	9.20565e-08
1.23285	215.443	5.50321e-08
1.23285	231.013	3.22406e-08
1.23285	247.708	1.85495e-08
1.23285	265.609	1.05008e-08
1.23285	284.804	5.85882e-09
1.23285	305.386	3.22672e-09
1.23285	327.455	1.7566e-09
1.23285	351.119	9.46432e-10
1.23285	376.494	5.05248e-10
1.23285	403.702	2.67521e-10
1.23285	432.876	1.40618e-10
1.23285	464.159	7.3436e-11
1.23285	497.702	3.81307e-11
1.23285	533.67	1.96979e-11
1.23285	572.237	1.01298e-11
1.23285	613.591	5.18843e-12
1.23285	657.933	2.64809e-12
1.23285	705.48	1.34732e-12
1.23285	756.463	6.83616e-13
1.23285	811.131	3.46018e-13
1.23285	869.749	1.74768e-13
1.23285	932.603	8.81072e-14
1.23285	1000	4.43455e-14
1.32194	1	0.00354458
1.32194	1.07227	0.00408032
1.32194	1.14976	0.00469912
1.32194	1.23285	0.00541517
1.32194	1.32194	0.00624568
1.32194	1.41747	0.00721227
1.32194	1.51991	0.00834258
1.32194	1.62975	0.00967312
1.32194	1.74753	0.0112537
1.32194	1.87382	0.0131548
1.32194	2.00923	0.0154789
1.32194	2.15443	0.0183801
1.32194	2.31013	0.0220937
1.32194	2.47708	0.0270737
1.32194	2.65609	0.0337794
1.32194	2.84804	0.0431204
1.32194	3.05386	0.0563552
1.32194	3.27455	0.0752041
1.32194	3.51119	0.101819
1.32194	3.76494	0.138506
1.32194	4.03702	0.187114
1.32194	4.32876	0.248013
1.32194	4.64159	0.318892
1.32194	4.97702	0.393905
1.32194	5.3367	0.463881
1.32194	5.72237	0.518088
1.32194	6.13591	0.547206
1.32194	6.57933	0.54493
1.32194	7.0548	0.498296
1.32194	7.56463	0.431642
1.32194	8.11131	0.355905
1.32194	8.69749	0.281116
1.32194	9.32603	0.214137
1.32194	10	0.158109
1.32194	10.7227	0.113284
1.32194	11.4976	0.0784096
1.32194	12.3285	0.0518988
1.32194	13.2194	0.0323902
1.32194	14.1747	0.0187933
1.32194	15.1991	0.010098
1.32194	16.2975	0.00521951
1.32194	17.4753	0.00299364
1.32194	18.7382	0.00230469
1.32194	20.0923	0.00225088
1.32194	21.5443	0.00225312
1.32194	23.1013	0.00205956
1.32194	24.7708	0.00166076
1.32194	26.5609	0.00116802
1.32194	28.4804	0.000708213
1.32194	30.5386	0.000363362
1.32194	32.7455	0.000155813
1.32194	35.1119	6.28814e-05
1.32194	37.6494	4.18956e-05
1.32194	40.3702	5.16717e-05
1.32194	43.2876	6.42353e-05
1.32194	46.4159	6.69664e-05
1.32194	49.7702	5.87301e-05
1.32194	53.367	4.40983e-05
1.32194	57.2237	2.85612e-05
1.32194	61.3591	1.59011e-05
1.32194	65.7933	7.56141e-06
1.32194	70.548	3.20481e-06
1.32194	75.6463	1.63668e-06
1.32194	81.1131	1.56501e-06
1.32194	86.9749	2.01081e-06
1.32194	93.2603	2.41157e-06
1.32194	100	2.54774e-06
1.32194	107.227	2.41158e-06
1.32194	114.976	2.08963e-06
1.32194	123.285	1.68538e-06
1.32194	132.194	1.28092e-06
1.32194	141.747	9.25848e-07
1.32194	151.991	6.40989e-07
1.32194	162.975	4.27507e-07
1.32194	174.753	2.75967e-07
1.32194	187.382	1.73098e-07
1.32194	200.923	1.05847e-07
1.32194	215.443	6.32761e-08
1.32194	231.013	3.70702e-08
1.32194	247.708	2.13282e-08
1.32194	265.609	1.20738e-08
1.32194	284.804	6.73644e-09
1.32194	305.386	3.71003e-09
1.32194	327.455	2.0197e-09
1.32194	351.119	1.08819e-09
1.32194	376.494	5.80923e-10
1.32194	403.702	3.07589e-10
1.32194	432.876	1.61679e-10
1.32194	464.159	8.44346e-11
1.32194	497.702	4.38415e-11
1.32194	533.67	2.26481e-11
1.32194	572.237	1.16469e-11
1.32194	613.591	5.96549e-12
1.32194	657.933	3.04468e-12
1.32194	705.48	1.5491e-12
1.32194	756.463	7.85996e-13
1.32194	811.131	3.97839e-13
1.32194	869.749	2.00941e-13
1.32194	932.603	1.01302e-13
1.32194	1000	5.09868e-14
1.41747	1	0.00403315
1.41747	1.07227	0.00464226
1.41747	1.14976	0.00534561
1.41747	1.23285	0.00615921
1.41747	1.32194	0.00710237
1.41747	1.41747	0.00819934
1.41747	1.51991	0.00948103
1.41747	1.62975	0.0109881
1.41747	1.74753	0.0127758
1.41747	1.87382	0.014922
1.41747	2.00923	0.0175401
1.41747	2.15443	0.0208
1.41747	2.31013	0.0249612
1.41747	2.47708	0.0305268
1.41747	2.65609	0.0380044
1.41747	2.84804	0.0484166
1.41747	3.05386	0.0631699
1.41747	3.27455	0.0842182
1.41747	3.51119	0.114029
1.41747	3.76494	0.155294
1.41747	4.03702	0.210245
1.41747	4.32876	0.279488
1.41747	4.64159	0.360589
1.41747	4.97702	0.447015
1.41747	5.3367	0.52829
1.41747	5.72237	0.591954
1.41747	6.13591	0.627005
1.41747	6.57933	0.62652
1.41747	7.0548	0.574095
1.41747	7.56463	0.498098
1.41747	8.11131	0.411177
1.41747	8.69749	0.325026
1.41747	9.32603	0.247705
1.41747	10	0.182949
1.41747	10.7227	0.13111
1.41747	11.4976	0.090769
1.41747	12.3285	0.0600958
1.41747	13.2194	0.0375176
1.41747	14.1747	0.0217739
1.41747	15.1991	0.011699
1.41747	16.2975	0.00604061
1.41747	17.4753	0.00345441
1.41747	18.7382	0.00265078
1.41747	20.0923	0.00258636
1.41747	21.5443	0.00259017
1.41747	23.1013	0.00236945
1.41747	24.7708	0.00191194
1.41747	26.5609	0.00134546
1.41747	28.4804	0.000816226
1.41747	30.5386	0.000418996
1.41747	32.7455	0.000179749
1.41747	35.1119	7.25093e-05
1.41747	37.6494	4.81964e-05
1.41747	40.3702	5.93861e-05
1.41747	43.2876	7.38425e-05
1.41747	46.4159	7.70075e-05
1.41747	49.7702	6.7554e-05
1.41747	53.367	5.07343e-05
1.41747	57.2237	3.28649e-05
1.41747	61.3591	1.83003e-05
1.41747	65.7933	8.70383e-06
1.41747	70.548	3.68928e-06
1.41747	75.6463	1.88319e-06
1.41747	81.1131	1.7994e-06
1.41747	86.9749	2.31154e-06
1.41747	93.2603	2.77235e-06
1.41747	100	2.92908e-06
1.41747	107.227	2.77266e-06
1.41747	114.976	2.40258e-06
1.41747	123.285	1.93784e-06
1.41747	132.194	1.47281e-06
1.41747	141.747	1.06455e-06
1.41747	151.991	7.37021e-07
1.41747	162.975	4.91556e-07
1.41747	174.753	3.17312e-07
1.41747	187.382	1.99031e-07
1.41747	200.923	1.21705e-07
1.41747	215.443	7.27556e-08
1.41747	231.013	4.26236e-08
1.41747	247.708	2.45232e-08
1.41747	265.609	1.38824e-08
1.41747	284.804	7.74552e-09
1.41747	305.386	4.26576e-09
1.41747	327.455	2.32223e-09
1.41747	351.119	1.25118e-09
1.41747	376.494	6.67934e-10
1.41747	403.702	3.53659e-10
1.41747	432.876	1.85895e-10
1.41747	464.159	9.70806e-11
1.41747	497.702	5.04078e-11
1.41747	533.67	2.60401e-11
1.41747	572.237	1.33912e-11
1.41747	613.591	6.85892e-12
1.41747	657.933	3.50067e-12
1.41747	705.48	1.7811e-12
1.41747	756.463	9.0371e-13
1.41747	811.131	4.5742e-13
1.41747	869.749	2.31035e-13
1.41747	932.603	1.16473e-13
1.41747	1000	5.86226e-14
1.51991	1	0.00458235
1.51991	1.07227	0.00527385
1.51991	1.14976	0.00607208
1.51991	1.23285	0.00699506
1.51991	1.32194	0.00806442
1.51991	1.41747	0.00930729
1.51991	1.51991	0.0107581
1.51991	1.62975	0.0124619
1.51991	1.74753	0.0144798
1.51991	1.87382	0.0168975
1.51991	2.00923	0.0198396
1.51991	2.15443	0.0234921
1.51991	2.31013	0.0281399
1.51991	2.47708	0.0343371
1.51991	2.65609	0.0426441
1.51991	2.84804	0.0541964
1.51991	3.05386	0.070568
1.51991	3.27455	0.0939676
1.51991	3.51119	0.127221
1.51991	3.76494	0.173464
1.51991	4.03702	0.235401
1.51991	4.32876	0.31396
1.51991	4.64159	0.406639
1.51991	4.97702	0.506189
1.51991	5.3367	0.600669
1.51991	5.72237	0.675604
1.51991	6.13591	0.717979
1.51991	6.57933	0.72024
1.51991	7.0548	0.661572
1.51991	7.56463	0.575062
1.51991	8.11131	0.475352
1.51991	8.69749	0.376096
1.51991	9.32603	0.286789
1.51991	10	0.211889
1.51991	10.7227	0.151889
1.51991	11.4976	0.105182
1.51991	12.3285	0.0696602
1.51991	13.2194	0.0435042
1.51991	14.1747	0.0252561
1.51991	15.1991	0.0135693
1.51991	16.2975	0.00699791
1.51991	17.4753	0.00398842
1.51991	18.7382	0.00304907
1.51991	20.0923	0.00297156
1.51991	21.5443	0.00297756
1.51991	23.1013	0.0027262
1.51991	24.7708	0.00220153
1.51991	26.5609	0.00155028
1.51991	28.4804	0.000941046
1.51991	30.5386	0.000483356
1.51991	32.7455	0.000207464
1.51991	35.1119	8.36481e-05
1.51991	37.6494	5.54497e-05
1.51991	40.3702	6.82482e-05
1.51991	43.2876	8.48843e-05
1.51991	46.4159	8.85563e-05
1.51991	49.7702	7.77084e-05
1.51991	53.367	5.83743e-05
1.51991	57.2237	3.78217e-05
1.51991	61.3591	2.10646e-05
1.51991	65.7933	1.00206e-05
1.51991	70.548	4.24778e-06
1.51991	75.6463	2.16707e-06
1.51991	81.1131	2.06888e-06
1.51991	86.9749	2.65718e-06
1.51991	93.2603	3.18704e-06
1.51991	100	3.36744e-06
1.51991	107.227	3.18779e-06
1.51991	114.976	2.76241e-06
1.51991	123.285	2.22812e-06
1.51991	132.194	1.69346e-06
1.51991	141.747	1.22405e-06
1.51991	151.991	8.47449e-07
1.51991	162.975	5.65207e-07
1.51991	174.753	3.64855e-07
1.51991	187.382	2.28851e-07
1.51991	200.923	1.39939e-07
1.51991	215.443	8.36557e-08
1.51991	231.013	4.90092e-08
1.51991	247.708	2.8197e-08
1.51991	265.609	1.59621e-08
1.51991	284.804	8.9058e-09
1.51991	305.386	4.90475e-09
1.51991	327.455	2.67008e-09
1.51991	351.119	1.43859e-09
1.51991	376.494	7.6798e-10
1.51991	403.702	4.0663e-10
1.51991	432.876	2.13738e-10
1.51991	464.159	1.11621e-10
1.51991	497.702	5.79575e-11
1.51991	533.67	2.99401e-11
1.51991	572.237	1.53968e-11
1.51991	613.591	7.88617e-12
1.51991	657.933	4.02496e-12
1.51991	705.48	2.04785e-12
1.51991	756.463	1.03905e-12
1.51991	811.131	5.25926e-13
1.51991	869.749	2.65635e-13
1.51991	932.603	1.33917e-13
1.51991	1000	6.7402e-14
1.62975	1	0.00519757
1.62975	1.07227	0.00598143
1.62975	1.14976	0.00688578
1.62975	1.23285	0.00793101
1.62975	1.32194	0.0091413
1.62975	1.41747	0.0105469
1.62975	1.51991	0.0121859
1.62975	1.62975	0.0141083
1.62975	1.74753	0.0163811
1.62975	1.87382	0.0190981
1.62975	2.00923	0.0223953
1.62975	2.15443	0.0264753
1.62975	2.31013	0.0316487
1.62975	2.47708	0.0385211
1.62975	2.65609	0.0477074
1.62975	2.84804	0.0604615
1.62975	3.05386	0.0785354
1.62975	3.27455	0.104415
1.62975	3.51119	0.141328
1.62975	3.76494	0.192929
1.62975	4.03702	0.262491
1.62975	4.32876	0.351384
1.62975	4.64159	0.457124
1.62975	4.97702	0.571737
1.62975	5.3367	0.681651
1.62975	5.72237	0.770054
1.62975	6.13591	0.821508
1.62975	6.57933	0.826991
1.62975	7.0548	0.762538
1.62975	7.56463	0.664267
1.62975	8.11131	0.549957
1.62975	8.69749	0.435585
1.62975	9.32603	0.332371
1.62975	10	0.245667
1.62975	10.7227	0.176155
1.62975	11.4976	0.122023
1.62975	12.3285	0.0808435
1.62975	13.2194	0.0505092
1.62975	14.1747	0.0293332
1.62975	15.1991	0.0157592
1.62975	16.2975	0.00811632
1.62975	17.4753	0.00460814
1.62975	18.7382	0.00350755
1.62975	20.0923	0.00341377
1.62975	21.5443	0.00342278
1.62975	23.1013	0.00313697
1.62975	24.7708	0.00253554
1.62975	26.5609	0.00178685
1.62975	28.4804	0.0010854
1.62975	30.5386	0.000557878
1.62975	32.7455	0.000239591
1.62975	35.1119	9.65469e-05
1.62975	37.6494	6.38014e-05
1.62975	40.3702	7.84273e-05
1.62975	43.2876	9.75744e-05
1.62975	46.4159	0.00010184
1.62975	49.7702	8.93957e-05
1.62975	53.367	6.7172e-05
1.62975	57.2237	4.3532e-05
1.62975	61.3591	2.42505e-05
1.62975	65.7933	1.15388e-05
1.62975	70.548	4.89185e-06
1.62975	75.6463	2.49408e-06
1.62975	81.1131	2.37873e-06
1.62975	86.9749	3.05442e-06
1.62975	93.2603	3.66367e-06
1.62975	100	3.87137e-06
1.62975	107.227	3.66507e-06
1.62975	114.976	3.17613e-06
1.62975	123.285	2.5619e-06
1.62975	132.194	1.94718e-06
1.62975	141.747	1.40746e-06
1.62975	151.991	9.74431e-07
1.62975	162.975	6.49898e-07
1.62975	174.753	4.19526e-07
1.62975	187.382	2.63142e-07
1.62975	200.923	1.60906e-07
1.62975	215.443	9.61897e-08
1.62975	231.013	5.63518e-08
1.62975	247.708	3.24214e-08
1.62975	265.609	1.83534e-08
1.62975	284.804	1.02399e-08
1.62975	305.386	5.63949e-09
1.62975	327.455	3.07005e-09
1.62975	351.119	1.65409e-09
1.62975	376.494	8.83015e-10
1.62975	403.702	4.67537e-10
1.62975	432.876	2.45751e-10
1.62975	464.159	1.28339e-10
1.62975	497.702	6.66382e-11
1.62975	533.67	3.44244e-11
1.62975	572.237	1.77028e-11
1.62975	613.591	9.06728e-12
1.62975	657.933	4.62777e-12
1.62975	705.48	2.35455e-12
1.62975	756.463	1.19467e-12
1.62975	811.131	6.04691e-13
1.62975	869.749	3.05418e-13
1.62975	932.603	1.53973e-13
1.62975	1000	7.74963e-14
1.74753	1	0.00588474
1.74753	1.07227	0.00677125
1.74753	1.14976	0.00779385
1.74753	1.23285	0.00897523
1.74753	1.32194	0.0103423
1.74753	1.41747	0.0119287
1.74753	1.51991	0.0137765
1.74753	1.62975	0.0159406
1.74753	1.74753	0.0184944
1.74753	1.87382	0.02154
1.74753	2.00923	0.0252247
1.74753	2.15443	0.0297675
1.74753	2.31013	0.035504
1.74753	2.47708	0.0430915
1.74753	2.65609	0.0531995
1.74753	2.84804	0.0672028
1.74753	3.05386	0.0870396
1.74753	3.27455	0.115494
1.74753	3.51119	0.156239
1.74753	3.76494	0.213527
1.74753	4.03702	0.291322
1.74753	4.32876	0.391583
1.74753	4.64159	0.511975
1.74753	4.97702	0.643826
1.74753	5.3367	0.771778
1.74753	5.72237	0.876312
1.74753	6.13591	0.939063
1.74753	6.57933	0.948857
1.74753	7.0548	0.879099
1.74753	7.56463	0.767753
1.74753	8.11131	0.636809
1.74753	8.69749	0.505002
1.74753	9.32603	0.385639
1.74753	10	0.285176
1.74753	10.7227	0.204557
1.74753	11.4976	0.141747
1.74753	12.3285	0.0939504
1.74753	13.2194	0.0587262
1.74753	14.1747	0.0341195
1.74753	15.1991	0.0183301
1.74753	16.2975	0.00942612
1.74753	17.4753	0.00532844
1.74753	18.7382	0.00403547
1.74753	20.0923	0.00392131
1.74753	21.5443	0.0039344
1.74753	23.1013	0.00361002
1.74753	24.7708	0.00292094
1.74753	26.5609	0.00206026
1.74753	28.4804	0.00125247
1.74753	30.5386	0.000644254
1.74753	32.7455	0.000276873
1.74753	35.1119	0.0001115
